Source,Species,Family,Individual,Block,NewBlock,Treatment,Week,Height,Leaves,Flowering,StartWeek,EndWeek,Death
greenline,BiFr,Asteraceae,1,2,2,bury,1,5.8,6,N,1,2,1
greenline,BiFr,Asteraceae,1,2,2,bury,2,.,.,N,1,2,1
greenline,BiFr,Asteraceae,1,2,2,bury,3,.,.,N,1,2,1
greenline,BiFr,Asteraceae,1,2,2,bury,4,.,.,N,1,2,1
greenline,BiFr,Asteraceae,1,2,2,bury,5,.,.,N,1,2,1
greenline,BiFr,Asteraceae,1,2,2,bury,6,.,.,N,1,2,1
greenline,BiFr,Asteraceae,1,2,2,bury,7,.,.,N,1,2,1
greenline,BiFr,Asteraceae,1,2,2,bury,8,.,.,n,1,2,1
greenline,BiFr,Asteraceae,1,2,2,bury,9,.,.,n,1,2,1
greenline,BiFr,Asteraceae,2,2,2,control,1,7.5,4,N,1,6,1
greenline,BiFr,Asteraceae,2,2,2,control,2,7.9,4,Y,1,6,1
greenline,BiFr,Asteraceae,2,2,2,control,3,7.9,5,Y,1,6,1
greenline,BiFr,Asteraceae,2,2,2,control,4,7.9,4,Y,1,6,1
greenline,BiFr,Asteraceae,2,2,2,control,5,7.5,1,N,1,6,1
greenline,BiFr,Asteraceae,2,2,2,control,6,.,.,N,1,6,1
greenline,BiFr,Asteraceae,2,2,2,control,7,.,.,N,1,6,1
greenline,BiFr,Asteraceae,2,2,2,control,8,.,.,n,1,6,1
greenline,BiFr,Asteraceae,2,2,2,control,9,.,.,n,1,6,1
greenline,BiFr,Asteraceae,3,1,3,control,1,5.7,6,N,1,7,1
greenline,BiFr,Asteraceae,3,1,3,control,2,6.1,5,Y,1,7,1
greenline,BiFr,Asteraceae,3,1,3,control,3,6.2,5,Y,1,7,1
greenline,BiFr,Asteraceae,3,1,3,control,4,6.4,5,Y,1,7,1
greenline,BiFr,Asteraceae,3,1,3,control,5,6.2,5,N,1,7,1
greenline,BiFr,Asteraceae,3,1,3,control,6,7.1,1,N,1,7,1
greenline,BiFr,Asteraceae,3,1,3,control,7,.,.,N,1,7,1
greenline,BiFr,Asteraceae,3,1,3,control,8,.,.,n,1,7,1
greenline,BiFr,Asteraceae,3,1,3,control,9,.,.,n,1,7,1
greenline,BiFr,Asteraceae,4,1,3,bury,1,4.5,6,N,1,6,1
greenline,BiFr,Asteraceae,4,1,3,bury,2,3.3,6,Y,1,6,1
greenline,BiFr,Asteraceae,4,1,3,bury,3,3.1,6,Y,1,6,1
greenline,BiFr,Asteraceae,4,1,3,bury,4,3.1,4,Y,1,6,1
greenline,BiFr,Asteraceae,4,1,3,bury,5,2.6,3,N,1,6,1
greenline,BiFr,Asteraceae,4,1,3,bury,6,.,.,N,1,6,1
greenline,BiFr,Asteraceae,4,1,3,bury,7,.,.,N,1,6,1
greenline,BiFr,Asteraceae,4,1,3,bury,8,.,.,n,1,6,1
greenline,BiFr,Asteraceae,4,1,3,bury,9,.,.,n,1,6,1
greenline,BiFr,Asteraceae,5,1,3,flood,1,5.5,6,N,1,9,0
greenline,BiFr,Asteraceae,5,1,3,flood,2,6.7,8,Y,1,9,0
greenline,BiFr,Asteraceae,5,1,3,flood,3,6.7,8,Y,1,9,0
greenline,BiFr,Asteraceae,5,1,3,flood,4,6.7,8,Y,1,9,0
greenline,BiFr,Asteraceae,5,1,3,flood,5,6.7,8,Y,1,9,0
greenline,BiFr,Asteraceae,5,1,3,flood,6,6.7,6,Y,1,9,0
greenline,BiFr,Asteraceae,5,1,3,flood,7,7.5,8,N,1,9,0
greenline,BiFr,Asteraceae,5,1,3,flood,8,6.6,24,n,1,9,0
greenline,BiFr,Asteraceae,5,1,3,flood,9,6.6,24,n,1,9,0
greenline,BiFr,Asteraceae,6,2,2,fertilizer,1,8.4,6,N,1,9,0
greenline,BiFr,Asteraceae,6,2,2,fertilizer,2,10.1,6,Y,1,9,0
greenline,BiFr,Asteraceae,6,2,2,fertilizer,3,12.3,10,Y,1,9,0
greenline,BiFr,Asteraceae,6,2,2,fertilizer,4,12.6,13,Y,1,9,0
greenline,BiFr,Asteraceae,6,2,2,fertilizer,5,12.8,10,Y,1,9,0
greenline,BiFr,Asteraceae,6,2,2,fertilizer,6,12.8,9,Y,1,9,0
greenline,BiFr,Asteraceae,6,2,2,fertilizer,7,13.1,13,Y,1,9,0
greenline,BiFr,Asteraceae,6,2,2,fertilizer,8,12.7,6,n,1,9,0
greenline,BiFr,Asteraceae,6,2,2,fertilizer,9,12.7,6,n,1,9,0
greenline,BiFr,Asteraceae,7,2,2,fertilizer,1,7,7,N,1,8,1
greenline,BiFr,Asteraceae,7,2,2,fertilizer,2,6.5,6,N,1,8,1
greenline,BiFr,Asteraceae,7,2,2,fertilizer,3,7.3,8,N,1,8,1
greenline,BiFr,Asteraceae,7,2,2,fertilizer,4,10.5,14,N,1,8,1
greenline,BiFr,Asteraceae,7,2,2,fertilizer,5,13.5,23,N,1,8,1
greenline,BiFr,Asteraceae,7,2,2,fertilizer,6,14.7,23,N,1,8,1
greenline,BiFr,Asteraceae,7,2,2,fertilizer,7,21.5,34,N,1,8,1
greenline,BiFr,Asteraceae,7,2,2,fertilizer,8,.,.,n,1,8,1
greenline,BiFr,Asteraceae,7,2,2,fertilizer,9,.,.,n,1,8,1
greenline,BiFr,Asteraceae,8,3,2,flood,1,5.6,6,N,1,9,0
greenline,BiFr,Asteraceae,8,3,2,flood,2,7.9,6,N,1,9,0
greenline,BiFr,Asteraceae,8,3,2,flood,3,7.9,6,N,1,9,0
greenline,BiFr,Asteraceae,8,3,2,flood,4,7.9,10,N,1,9,0
greenline,BiFr,Asteraceae,8,3,2,flood,5,8.4,11,Y,1,9,0
greenline,BiFr,Asteraceae,8,3,2,flood,6,10.1,13,Y,1,9,0
greenline,BiFr,Asteraceae,8,3,2,flood,7,9.5,15,Y,1,9,0
greenline,BiFr,Asteraceae,8,3,2,flood,8,10,16,y,1,9,0
greenline,BiFr,Asteraceae,8,3,2,flood,9,10,16,y,1,9,0
greenline,BiFr,Asteraceae,9,3,2,fertilizer,1,7.5,4,N,1,4,1
greenline,BiFr,Asteraceae,9,3,2,fertilizer,2,8.1,8,Y,1,4,1
greenline,BiFr,Asteraceae,9,3,2,fertilizer,3,8.1,8,Y,1,4,1
greenline,BiFr,Asteraceae,9,3,2,fertilizer,4,.,.,N,1,4,1
greenline,BiFr,Asteraceae,9,3,2,fertilizer,5,.,.,N,1,4,1
greenline,BiFr,Asteraceae,9,3,2,fertilizer,6,.,.,N,1,4,1
greenline,BiFr,Asteraceae,9,3,2,fertilizer,7,.,.,N,1,4,1
greenline,BiFr,Asteraceae,9,3,2,fertilizer,8,.,.,n,1,4,1
greenline,BiFr,Asteraceae,9,3,2,fertilizer,9,.,.,n,1,4,1
greenline,BiFr,Asteraceae,10,2,2,flood,1,7.5,6,N,1,8,1
greenline,BiFr,Asteraceae,10,2,2,flood,2,10.5,8,Y,1,8,1
greenline,BiFr,Asteraceae,10,2,2,flood,3,9.5,4,Y,1,8,1
greenline,BiFr,Asteraceae,10,2,2,flood,4,9.5,4,Y,1,8,1
greenline,BiFr,Asteraceae,10,2,2,flood,5,8.4,4,Y,1,8,1
greenline,BiFr,Asteraceae,10,2,2,flood,6,9,4,Y,1,8,1
greenline,BiFr,Asteraceae,10,2,2,flood,7,9.3,4,Y,1,8,1
greenline,BiFr,Asteraceae,10,2,2,flood,8,.,.,n,1,8,1
greenline,BiFr,Asteraceae,10,2,2,flood,9,.,.,n,1,8,1
greenline,BiFr,Asteraceae,11,2,2,fertilizer,1,11.4,6,N,1,2,1
greenline,BiFr,Asteraceae,11,2,2,fertilizer,2,.,.,N,1,2,1
greenline,BiFr,Asteraceae,11,2,2,fertilizer,3,.,.,N,1,2,1
greenline,BiFr,Asteraceae,11,2,2,fertilizer,4,.,.,N,1,2,1
greenline,BiFr,Asteraceae,11,2,2,fertilizer,5,.,.,N,1,2,1
greenline,BiFr,Asteraceae,11,2,2,fertilizer,6,.,.,N,1,2,1
greenline,BiFr,Asteraceae,11,2,2,fertilizer,7,.,.,N,1,2,1
greenline,BiFr,Asteraceae,11,2,2,fertilizer,8,.,.,n,1,2,1
greenline,BiFr,Asteraceae,11,2,2,fertilizer,9,.,.,n,1,2,1
greenline,BiFr,Asteraceae,12,1,3,fertilizer,1,6,8,N,1,9,0
greenline,BiFr,Asteraceae,12,1,3,fertilizer,2,7.8,8,N,1,9,0
greenline,BiFr,Asteraceae,12,1,3,fertilizer,3,10.5,15,N,1,9,0
greenline,BiFr,Asteraceae,12,1,3,fertilizer,4,13.7,21,Y,1,9,0
greenline,BiFr,Asteraceae,12,1,3,fertilizer,5,14.5,21,Y,1,9,0
greenline,BiFr,Asteraceae,12,1,3,fertilizer,6,16.3,29,Y,1,9,0
greenline,BiFr,Asteraceae,12,1,3,fertilizer,7,22.1,36,Y,1,9,0
greenline,BiFr,Asteraceae,12,1,3,fertilizer,8,22.3,33,n,1,9,0
greenline,BiFr,Asteraceae,12,1,3,fertilizer,9,22.3,33,n,1,9,0
greenline,BiFr,Asteraceae,13,3,2,control,1,6.8,4,N,1,9,0
greenline,BiFr,Asteraceae,13,3,2,control,2,7,6,N,1,9,0
greenline,BiFr,Asteraceae,13,3,2,control,3,8,6,Y,1,9,0
greenline,BiFr,Asteraceae,13,3,2,control,4,7.4,6,N,1,9,0
greenline,BiFr,Asteraceae,13,3,2,control,5,7.6,8,Y,1,9,0
greenline,BiFr,Asteraceae,13,3,2,control,6,9.3,11,Y,1,9,0
greenline,BiFr,Asteraceae,13,3,2,control,7,10.1,22,Y,1,9,0
greenline,BiFr,Asteraceae,13,3,2,control,8,12.6,19,y,1,9,0
greenline,BiFr,Asteraceae,13,3,2,control,9,12.6,19,y,1,9,0
greenline,BiFr,Asteraceae,14,2,2,control,1,7.1,8,N,1,9,0
greenline,BiFr,Asteraceae,14,2,2,control,2,9,12,Y,1,9,0
greenline,BiFr,Asteraceae,14,2,2,control,3,10.2,19,Y,1,9,0
greenline,BiFr,Asteraceae,14,2,2,control,4,11.9,19,Y,1,9,0
greenline,BiFr,Asteraceae,14,2,2,control,5,11.9,19,Y,1,9,0
greenline,BiFr,Asteraceae,14,2,2,control,6,12.6,18,Y,1,9,0
greenline,BiFr,Asteraceae,14,2,2,control,7,11.7,25,Y,1,9,0
greenline,BiFr,Asteraceae,14,2,2,control,8,11.9,20,y,1,9,0
greenline,BiFr,Asteraceae,14,2,2,control,9,11.9,18,y,1,9,0
greenline,BiFr,Asteraceae,15,3,2,flood,1,5.9,6,N,1,9,0
greenline,BiFr,Asteraceae,15,3,2,flood,2,5.9,6,Y,1,9,0
greenline,BiFr,Asteraceae,15,3,2,flood,3,7.1,8,Y,1,9,0
greenline,BiFr,Asteraceae,15,3,2,flood,4,9.6,8,Y,1,9,0
greenline,BiFr,Asteraceae,15,3,2,flood,5,10.4,12,Y,1,9,0
greenline,BiFr,Asteraceae,15,3,2,flood,6,11.4,8,Y,1,9,0
greenline,BiFr,Asteraceae,15,3,2,flood,7,11,12,Y,1,9,0
greenline,BiFr,Asteraceae,15,3,2,flood,8,11,11,y,1,9,0
greenline,BiFr,Asteraceae,15,3,2,flood,9,10.5,8,y,1,9,0
greenline,BiFr,Asteraceae,16,3,2,flood,1,5.5,8,N,1,9,0
greenline,BiFr,Asteraceae,16,3,2,flood,2,5.9,8,N,1,9,0
greenline,BiFr,Asteraceae,16,3,2,flood,3,7.8,8,N,1,9,0
greenline,BiFr,Asteraceae,16,3,2,flood,4,8.4,11,Y,1,9,0
greenline,BiFr,Asteraceae,16,3,2,flood,5,9,12,Y,1,9,0
greenline,BiFr,Asteraceae,16,3,2,flood,6,10.2,16,Y,1,9,0
greenline,BiFr,Asteraceae,16,3,2,flood,7,10.4,18,Y,1,9,0
greenline,BiFr,Asteraceae,16,3,2,flood,8,11.5,20,y,1,9,0
greenline,BiFr,Asteraceae,16,3,2,flood,9,12.6,13,y,1,9,0
greenline,BiFr,Asteraceae,17,2,2,control,1,5.7,6,N,1,9,0
greenline,BiFr,Asteraceae,17,2,2,control,2,6.5,8,N,1,9,0
greenline,BiFr,Asteraceae,17,2,2,control,3,8.1,12,Y,1,9,0
greenline,BiFr,Asteraceae,17,2,2,control,4,9.4,12,Y,1,9,0
greenline,BiFr,Asteraceae,17,2,2,control,5,13.2,15,Y,1,9,0
greenline,BiFr,Asteraceae,17,2,2,control,6,17.2,16,Y,1,9,0
greenline,BiFr,Asteraceae,17,2,2,control,7,19.5,18,Y,1,9,0
greenline,BiFr,Asteraceae,17,2,2,control,8,19.6,15,y,1,9,0
greenline,BiFr,Asteraceae,17,2,2,control,9,20.6,11,y,1,9,0
greenline,BiFr,Asteraceae,18,3,2,bury,1,6.5,4,N,1,9,0
greenline,BiFr,Asteraceae,18,3,2,bury,2,5.1,4,N,1,9,0
greenline,BiFr,Asteraceae,18,3,2,bury,3,4.8,4,N,1,9,0
greenline,BiFr,Asteraceae,18,3,2,bury,4,5.4,4,Y,1,9,0
greenline,BiFr,Asteraceae,18,3,2,bury,5,5,6,Y,1,9,0
greenline,BiFr,Asteraceae,18,3,2,bury,6,4.2,9,Y,1,9,0
greenline,BiFr,Asteraceae,18,3,2,bury,7,7.5,17,y,1,9,0
greenline,BiFr,Asteraceae,18,3,2,bury,8,9.1,17,y,1,9,0
greenline,BiFr,Asteraceae,18,3,2,bury,9,10,25,y,1,9,0
greenline,BiFr,Asteraceae,19,3,2,bury,1,9.2,10,N,1,9,0
greenline,BiFr,Asteraceae,19,3,2,bury,2,10,16,N,1,9,0
greenline,BiFr,Asteraceae,19,3,2,bury,3,15.9,17,N,1,9,0
greenline,BiFr,Asteraceae,19,3,2,bury,4,17.5,20,Y,1,9,0
greenline,BiFr,Asteraceae,19,3,2,bury,5,19.2,25,Y,1,9,0
greenline,BiFr,Asteraceae,19,3,2,bury,6,21.6,33,Y,1,9,0
greenline,BiFr,Asteraceae,19,3,2,bury,7,22.5,46,y,1,9,0
greenline,BiFr,Asteraceae,19,3,2,bury,8,22.6,45,n,1,9,0
greenline,BiFr,Asteraceae,19,3,2,bury,9,22.5,39,n,1,9,0
greenline,BiFr,Asteraceae,20,1,3,fertilizer,1,6.8,6,N,1,9,0
greenline,BiFr,Asteraceae,20,1,3,fertilizer,2,5.9,10,Y,1,9,0
greenline,BiFr,Asteraceae,20,1,3,fertilizer,3,6.1,10,Y,1,9,0
greenline,BiFr,Asteraceae,20,1,3,fertilizer,4,7.5,11,Y,1,9,0
greenline,BiFr,Asteraceae,20,1,3,fertilizer,5,9.1,15,Y,1,9,0
greenline,BiFr,Asteraceae,20,1,3,fertilizer,6,16.2,12,Y,1,9,0
greenline,BiFr,Asteraceae,20,1,3,fertilizer,7,10,18,y,1,9,0
greenline,BiFr,Asteraceae,20,1,3,fertilizer,8,10,19,y,1,9,0
greenline,BiFr,Asteraceae,20,1,3,fertilizer,9,9.5,12,y,1,9,0
greenline,BiFr,Asteraceae,21,1,3,bury,1,6,6,N,1,9,1
greenline,BiFr,Asteraceae,21,1,3,bury,2,5.5,6,Y,1,9,1
greenline,BiFr,Asteraceae,21,1,3,bury,3,4.2,6,Y,1,9,1
greenline,BiFr,Asteraceae,21,1,3,bury,4,5,6,Y,1,9,1
greenline,BiFr,Asteraceae,21,1,3,bury,5,4.5,6,Y,1,9,1
greenline,BiFr,Asteraceae,21,1,3,bury,6,4.5,6,Y,1,9,1
greenline,BiFr,Asteraceae,21,1,3,bury,7,3.6,4,y,1,9,1
greenline,BiFr,Asteraceae,21,1,3,bury,8,3.6,6,y,1,9,1
greenline,BiFr,Asteraceae,21,1,3,bury,9,.,.,n,1,9,1
greenline,BiFr,Asteraceae,22,1,3,fertilizer,1,10,12,N,1,9,1
greenline,BiFr,Asteraceae,22,1,3,fertilizer,2,13.5,15,N,1,9,1
greenline,BiFr,Asteraceae,22,1,3,fertilizer,3,14.4,17,Y,1,9,1
greenline,BiFr,Asteraceae,22,1,3,fertilizer,4,14,20,Y,1,9,1
greenline,BiFr,Asteraceae,22,1,3,fertilizer,5,15.5,25,Y,1,9,1
greenline,BiFr,Asteraceae,22,1,3,fertilizer,6,15.2,30,Y,1,9,1
greenline,BiFr,Asteraceae,22,1,3,fertilizer,7,18.4,46,y,1,9,1
greenline,BiFr,Asteraceae,22,1,3,fertilizer,8,20.4,30,y,1,9,1
greenline,BiFr,Asteraceae,22,1,3,fertilizer,9,.,.,n,1,9,1
greenline,BiFr,Asteraceae,23,1,3,control,1,3,4,N,1,5,1
greenline,BiFr,Asteraceae,23,1,3,control,2,3,4,N,1,5,1
greenline,BiFr,Asteraceae,23,1,3,control,3,3,4,N,1,5,1
greenline,BiFr,Asteraceae,23,1,3,control,4,2.5,4,N,1,5,1
greenline,BiFr,Asteraceae,23,1,3,control,5,.,.,N,1,5,1
greenline,BiFr,Asteraceae,23,1,3,control,6,.,.,N,1,5,1
greenline,BiFr,Asteraceae,23,1,3,control,7,.,.,n,1,5,1
greenline,BiFr,Asteraceae,23,1,3,control,8,.,.,n,1,5,1
greenline,BiFr,Asteraceae,23,1,3,control,9,.,.,n,1,5,1
greenline,BiFr,Asteraceae,24,1,3,bury,1,6.4,6,N,1,8,1
greenline,BiFr,Asteraceae,24,1,3,bury,2,5.5,8,Y,1,8,1
greenline,BiFr,Asteraceae,24,1,3,bury,3,5.7,8,Y,1,8,1
greenline,BiFr,Asteraceae,24,1,3,bury,4,6.1,8,Y,1,8,1
greenline,BiFr,Asteraceae,24,1,3,bury,5,5.1,8,Y,1,8,1
greenline,BiFr,Asteraceae,24,1,3,bury,6,5.6,6,Y,1,8,1
greenline,BiFr,Asteraceae,24,1,3,bury,7,4.5,6,n,1,8,1
greenline,BiFr,Asteraceae,24,1,3,bury,8,.,.,n,1,8,1
greenline,BiFr,Asteraceae,24,1,3,bury,9,.,.,n,1,8,1
greenline,BiFr,Asteraceae,25,3,2,fertilizer,1,7.2,8,N,1,9,0
greenline,BiFr,Asteraceae,25,3,2,fertilizer,2,9,10,N,1,9,0
greenline,BiFr,Asteraceae,25,3,2,fertilizer,3,9.8,13,N,1,9,0
greenline,BiFr,Asteraceae,25,3,2,fertilizer,4,12.5,18,N,1,9,0
greenline,BiFr,Asteraceae,25,3,2,fertilizer,5,17.5,20,N,1,9,0
greenline,BiFr,Asteraceae,25,3,2,fertilizer,6,22.4,34,N,1,9,0
greenline,BiFr,Asteraceae,25,3,2,fertilizer,7,27.1,43,y,1,9,0
greenline,BiFr,Asteraceae,25,3,2,fertilizer,8,29.5,60,y,1,9,0
greenline,BiFr,Asteraceae,25,3,2,fertilizer,9,29.1,52,y,1,9,0
greenline,BiFr,Asteraceae,26,2,2,flood,1,8.1,8,N,1,9,0
greenline,BiFr,Asteraceae,26,2,2,flood,2,8.1,10,N,1,9,0
greenline,BiFr,Asteraceae,26,2,2,flood,3,8.1,8,N,1,9,0
greenline,BiFr,Asteraceae,26,2,2,flood,4,8.2,10,N,1,9,0
greenline,BiFr,Asteraceae,26,2,2,flood,5,10.6,10,N,1,9,0
greenline,BiFr,Asteraceae,26,2,2,flood,6,10.7,10,N,1,9,0
greenline,BiFr,Asteraceae,26,2,2,flood,7,13,10,n,1,9,0
greenline,BiFr,Asteraceae,26,2,2,flood,8,13.5,10,n,1,9,0
greenline,BiFr,Asteraceae,26,2,2,flood,9,15.5,12,n,1,9,0
greenline,BiFr,Asteraceae,27,2,2,bury,1,7,4,N,1,3,1
greenline,BiFr,Asteraceae,27,2,2,bury,2,4.1,4,N,1,3,1
greenline,BiFr,Asteraceae,27,2,2,bury,3,.,.,N,1,3,1
greenline,BiFr,Asteraceae,27,2,2,bury,4,.,.,N,1,3,1
greenline,BiFr,Asteraceae,27,2,2,bury,5,.,.,N,1,3,1
greenline,BiFr,Asteraceae,27,2,2,bury,6,.,.,N,1,3,1
greenline,BiFr,Asteraceae,27,2,2,bury,7,.,.,n,1,3,1
greenline,BiFr,Asteraceae,27,2,2,bury,8,.,.,n,1,3,1
greenline,BiFr,Asteraceae,27,2,2,bury,9,.,.,n,1,3,1
greenline,BiFr,Asteraceae,28,3,2,control,1,6.5,6,N,1,9,0
greenline,BiFr,Asteraceae,28,3,2,control,2,7.5,6,N,1,9,0
greenline,BiFr,Asteraceae,28,3,2,control,3,8.5,8,N,1,9,0
greenline,BiFr,Asteraceae,28,3,2,control,4,11.3,10,N,1,9,0
greenline,BiFr,Asteraceae,28,3,2,control,5,14.5,12,N,1,9,0
greenline,BiFr,Asteraceae,28,3,2,control,6,15.1,12,N,1,9,0
greenline,BiFr,Asteraceae,28,3,2,control,7,20,14,n,1,9,0
greenline,BiFr,Asteraceae,28,3,2,control,8,22,14,n,1,9,0
greenline,BiFr,Asteraceae,28,3,2,control,9,27.4,14,n,1,9,0
greenline,BiFr,Asteraceae,29,2,2,control,1,8.8,6,N,1,9,0
greenline,BiFr,Asteraceae,29,2,2,control,2,9.5,8,N,1,9,0
greenline,BiFr,Asteraceae,29,2,2,control,3,10.9,10,Y,1,9,0
greenline,BiFr,Asteraceae,29,2,2,control,4,12.3,18,Y,1,9,0
greenline,BiFr,Asteraceae,29,2,2,control,5,15.4,17,Y,1,9,0
greenline,BiFr,Asteraceae,29,2,2,control,6,16.9,17,Y,1,9,0
greenline,BiFr,Asteraceae,29,2,2,control,7,16.5,26,y,1,9,0
greenline,BiFr,Asteraceae,29,2,2,control,8,17.2,26,y,1,9,0
greenline,BiFr,Asteraceae,29,2,2,control,9,13.1,31,y,1,9,0
greenline,BiFr,Asteraceae,30,1,3,control,1,6.1,6,N,1,9,1
greenline,BiFr,Asteraceae,30,1,3,control,2,6.1,8,Y,1,9,1
greenline,BiFr,Asteraceae,30,1,3,control,3,6.5,8,Y,1,9,1
greenline,BiFr,Asteraceae,30,1,3,control,4,6.6,6,Y,1,9,1
greenline,BiFr,Asteraceae,30,1,3,control,5,7,6,Y,1,9,1
greenline,BiFr,Asteraceae,30,1,3,control,6,7,5,Y,1,9,1
greenline,BiFr,Asteraceae,30,1,3,control,7,7,3,n,1,9,1
greenline,BiFr,Asteraceae,30,1,3,control,8,6.6,2,n,1,9,1
greenline,BiFr,Asteraceae,30,1,3,control,9,.,.,n,1,9,1
greenline,BiFr,Asteraceae,31,3,2,bury,1,9.8,10,N,1,9,0
greenline,BiFr,Asteraceae,31,3,2,bury,2,10.7,15,N,1,9,0
greenline,BiFr,Asteraceae,31,3,2,bury,3,11.1,14,Y,1,9,0
greenline,BiFr,Asteraceae,31,3,2,bury,4,10.6,14,Y,1,9,0
greenline,BiFr,Asteraceae,31,3,2,bury,5,10.1,14,Y,1,9,0
greenline,BiFr,Asteraceae,31,3,2,bury,6,10,12,Y,1,9,0
greenline,BiFr,Asteraceae,31,3,2,bury,7,9.3,9,y,1,9,0
greenline,BiFr,Asteraceae,31,3,2,bury,8,9,5,y,1,9,0
greenline,BiFr,Asteraceae,31,3,2,bury,9,7.8,8,y,1,9,0
greenline,BiFr,Asteraceae,32,1,3,flood,1,6,2,N,1,6,1
greenline,BiFr,Asteraceae,32,1,3,flood,2,6,2,Y,1,6,1
greenline,BiFr,Asteraceae,32,1,3,flood,3,6.5,1,Y,1,6,1
greenline,BiFr,Asteraceae,32,1,3,flood,4,6.5,2,Y,1,6,1
greenline,BiFr,Asteraceae,32,1,3,flood,5,6.5,1,N,1,6,1
greenline,BiFr,Asteraceae,32,1,3,flood,6,.,.,N,1,6,1
greenline,BiFr,Asteraceae,32,1,3,flood,7,.,.,n,1,6,1
greenline,BiFr,Asteraceae,32,1,3,flood,8,.,.,n,1,6,1
greenline,BiFr,Asteraceae,32,1,3,flood,9,.,.,n,1,6,1
greenline,BiFr,Asteraceae,33,1,3,control,1,9.8,8,N,1,7,1
greenline,BiFr,Asteraceae,33,1,3,control,2,11.4,12,N,1,7,1
greenline,BiFr,Asteraceae,33,1,3,control,3,12.9,14,N,1,7,1
greenline,BiFr,Asteraceae,33,1,3,control,4,15,18,N,1,7,1
greenline,BiFr,Asteraceae,33,1,3,control,5,17.5,19,N,1,7,1
greenline,BiFr,Asteraceae,33,1,3,control,6,18.1,24,Y,1,7,1
greenline,BiFr,Asteraceae,33,1,3,control,7,.,.,n,1,7,1
greenline,BiFr,Asteraceae,33,1,3,control,8,.,.,n,1,7,1
greenline,BiFr,Asteraceae,33,1,3,control,9,.,.,n,1,7,1
greenline,BiFr,Asteraceae,34,2,2,fertilizer,1,5.9,6,N,1,5,1
greenline,BiFr,Asteraceae,34,2,2,fertilizer,2,6.8,6,Y,1,5,1
greenline,BiFr,Asteraceae,34,2,2,fertilizer,3,6.6,4,Y,1,5,1
greenline,BiFr,Asteraceae,34,2,2,fertilizer,4,6.6,4,Y,1,5,1
greenline,BiFr,Asteraceae,34,2,2,fertilizer,5,.,.,N,1,5,1
greenline,BiFr,Asteraceae,34,2,2,fertilizer,6,.,.,N,1,5,1
greenline,BiFr,Asteraceae,34,2,2,fertilizer,7,.,.,n,1,5,1
greenline,BiFr,Asteraceae,34,2,2,fertilizer,8,.,.,n,1,5,1
greenline,BiFr,Asteraceae,34,2,2,fertilizer,9,.,.,n,1,5,1
greenline,BiFr,Asteraceae,35,3,2,fertilizer,1,10.9,8,N,1,9,0
greenline,BiFr,Asteraceae,35,3,2,fertilizer,2,11.3,6,N,1,9,0
greenline,BiFr,Asteraceae,35,3,2,fertilizer,3,13.3,6,Y,1,9,0
greenline,BiFr,Asteraceae,35,3,2,fertilizer,4,13.4,8,Y,1,9,0
greenline,BiFr,Asteraceae,35,3,2,fertilizer,5,14,15,Y,1,9,0
greenline,BiFr,Asteraceae,35,3,2,fertilizer,6,12.5,19,Y,1,9,0
greenline,BiFr,Asteraceae,35,3,2,fertilizer,7,13.6,32,y,1,9,0
greenline,BiFr,Asteraceae,35,3,2,fertilizer,8,13.7,52,y,1,9,0
greenline,BiFr,Asteraceae,35,3,2,fertilizer,9,13.7,4.8,y,1,9,0
greenline,BiFr,Asteraceae,36,1,3,flood,1,10.5,8,N,1,9,0
greenline,BiFr,Asteraceae,36,1,3,flood,2,11.4,12,Y,1,9,0
greenline,BiFr,Asteraceae,36,1,3,flood,3,13.1,17,Y,1,9,0
greenline,BiFr,Asteraceae,36,1,3,flood,4,15.9,17,N,1,9,0
greenline,BiFr,Asteraceae,36,1,3,flood,5,19.5,19,N,1,9,0
greenline,BiFr,Asteraceae,36,1,3,flood,6,21.5,21,Y,1,9,0
greenline,BiFr,Asteraceae,36,1,3,flood,7,22.1,28,y,1,9,0
greenline,BiFr,Asteraceae,36,1,3,flood,8,22.4,30,y,1,9,0
greenline,BiFr,Asteraceae,36,1,3,flood,9,23,31,n,1,9,0
greenline,BiFr,Asteraceae,37,3,2,bury,1,7.1,5,N,1,8,1
greenline,BiFr,Asteraceae,37,3,2,bury,2,3.1,5,Y,1,8,1
greenline,BiFr,Asteraceae,37,3,2,bury,3,4.1,5,Y,1,8,1
greenline,BiFr,Asteraceae,37,3,2,bury,4,3.1,5,N,1,8,1
greenline,BiFr,Asteraceae,37,3,2,bury,5,3,5,Y,1,8,1
greenline,BiFr,Asteraceae,37,3,2,bury,6,2.7,5,Y,1,8,1
greenline,BiFr,Asteraceae,37,3,2,bury,7,1.3,5,n,1,8,1
greenline,BiFr,Asteraceae,37,3,2,bury,8,.,.,n,1,8,1
greenline,BiFr,Asteraceae,37,3,2,bury,9,.,.,n,1,8,1
greenline,BiFr,Asteraceae,38,1,3,flood,1,8.1,10,N,1,9,0
greenline,BiFr,Asteraceae,38,1,3,flood,2,8.1,10,Y,1,9,0
greenline,BiFr,Asteraceae,38,1,3,flood,3,9.5,10,N,1,9,0
greenline,BiFr,Asteraceae,38,1,3,flood,4,10.9,10,N,1,9,0
